,Unnamed: 0,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,tweet,sentiment
3337,3337,360555827,2022-07-12 15:21:05+00:00, ,1546877313367015430,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3338,3338,2392460208,2022-07-12 15:21:04+00:00, ,1546877307692134400,in,1,0.0,1.0,0,Keluarga Tidak Percaya Brigadir Nopryansah Lecehkan Istri Irjen Sambo https://t.co/MLVW9MWKdC,1
3339,3339,1114194319513018370,2022-07-12 15:21:02+00:00, ,1546877300167577603,in,0,0.0,0.0,160,RT @CNNIndonesia: Keluarga Brigadir J Klaim Ponsel Disadap Usai Insiden di Rumah Sambo https://t.co/v6KSifRkbu,1
3340,3340,1493556582604750848,2022-07-12 15:21:02+00:00, ,1546877298145914880,in,0,0.0,0.0,0,"Terbongkar!

Satpam Ungkap Fakta Tak Terbantahkan Rumah Irjen Ferdy Sambo, Ada 'Kejanggalan' Terang Benderang |
Jokowi Aneh Cebong Brigadir J Bharada E CCTV Kadrun Doha Abraham Regulasi Arawinda Alergi #WajibBubarkanMK #TangkapAbuJanda #BBM_LPG_NaikLg  https://t.co/QEoBMyeEvl",1
3341,3341,589710030,2022-07-12 15:21:02+00:00, ,1546877297763815424,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3342,3342,1651716367,2022-07-12 15:20:58+00:00, ,1546877284879310848,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3343,3343,174871821,2022-07-12 15:20:58+00:00, ,1546877283968827392,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3344,3344,49926237,2022-07-12 15:20:55+00:00, ,1546877268642840577,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3345,3345,1527791940288118784,2022-07-12 15:20:54+00:00, ,1546877265513889792,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3346,3346,1347200471304343554,2022-07-12 15:20:53+00:00, ,1546877260560404480,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3347,3347,1241386904702025730,2022-07-12 15:20:49+00:00, ,1546877244299022337,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3348,3348,4022524758,2022-07-12 15:20:40+00:00, ,1546877206957215745,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3349,3349,1269269008374611969,2022-07-12 15:20:31+00:00, ,1546877170944917505,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3350,3350,1262428792766599175,2022-07-12 15:20:24+00:00, ,1546877142335893505,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3351,3351,360555827,2022-07-12 15:20:21+00:00, ,1546877126594666497,in,0,0.0,0.0,160,RT @CNNIndonesia: Keluarga Brigadir J Klaim Ponsel Disadap Usai Insiden di Rumah Sambo https://t.co/v6KSifRkbu,1
3352,3352,103534880,2022-07-12 15:20:16+00:00, ,1546877107455684609,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3353,3353,1456398750214070277,2022-07-12 15:20:06+00:00, ,1546877066507067392,in,0,0.0,0.0,10,"RT @OposisiCerdas: Hasil Olah TKP Lanjutan Polres Jaksel di Rumah Irjen Ferdy Sambo, Ada Bercak Darah di Tembok Tangga Menuju Lantai Dua
ht…",1
3354,3354,892181895093526528,2022-07-12 15:19:57+00:00, ,1546877028401438721,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3355,3355,1133703409863778304,2022-07-12 15:19:52+00:00, ,1546877005005594624,in,0,0.0,0.0,37,RT @tempodotco: Dua polisi Bharada E dan Brigadir J saling tembak di rumah dinas Kadiv Propam Polri Irjen Ferdy Sambo. Mengapa jari Brigadi…,1
3356,3356,1473934274768216068,2022-07-12 15:19:49+00:00, ,1546876992204656640,in,0,0.0,0.0,94,"RT @alextham878: Anehlah

1.Masa seorang sniper melepas 7 tembakan gk melukai lawan &amp; lawannya Bharada E melepaskan 5 tembakan semua kena &amp;…",1
3357,3357,2547293835,2022-07-12 15:19:46+00:00, ,1546876978934198277,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3358,3358,103864370,2022-07-12 15:19:42+00:00, ,1546876962278232064,in,0,0.0,0.0,311,"RT @CNNIndonesia: CCTV di Rumah Irjen Ferdy Sambo Mati Saat Brigadir J Ditembak
https://t.co/iCa9QauH9n",1
3359,3359,1331398540858249218,2022-07-12 15:19:35+00:00, ,1546876935396921344,in,0,0.0,0.0,0,Respons Kapolri Soal CCTV Rusak Saat Insiden Baku Tembak di Rumah Kadiv Propam Irjen Ferdy Sambo https://t.co/ecy5APdXug,1
3360,3360,1585740636,2022-07-12 15:19:33+00:00, ,1546876927599788034,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3361,3361,532804499,2022-07-12 15:19:32+00:00, ,1546876921539018752,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3362,3362,360350859,2022-07-12 15:19:27+00:00, ,1546876899498278912,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3363,3363,587271099,2022-07-12 15:19:24+00:00, ,1546876889683308545,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3364,3364,1074291029291855873,2022-07-12 15:19:20+00:00, ,1546876873346387969,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3365,3365,1441449349658017795,2022-07-12 15:19:19+00:00, ,1546876867327967233,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3366,3366,1405811911229247494,2022-07-12 15:19:18+00:00, ,1546876863179476993,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3367,3367,46376785,2022-07-12 15:19:15+00:00, ,1546876851234422785,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3368,3368,310888196,2022-07-12 15:19:15+00:00, ,1546876849476628480,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3369,3369,935285422233567232,2022-07-12 15:19:15+00:00, ,1546876849354973185,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3370,3370,201344280,2022-07-12 15:19:13+00:00, ,1546876842178936833,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3371,3371,1264521655092514816,2022-07-12 15:19:12+00:00, ,1546876836772462592,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3372,3372,2840797452,2022-07-12 15:19:08+00:00, ,1546876822922874880,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3373,3373,1478887582477942785,2022-07-12 15:19:05+00:00, ,1546876808687124481,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3374,3374,702665430,2022-07-12 15:19:05+00:00, ,1546876807583977472,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3375,3375,1060471935866290176,2022-07-12 15:19:00+00:00, ,1546876787740749824,in,0,0.0,0.0,50,"RT @SatuhatiCoffee: MUBAHALAH HRS Ngga maen maen... 
Orang 2 yg ngga adil .... Kusuuuut Pada waktunya,,

@MprAldo @MCAOps @z4r4n @Humaira92…",1
3376,3376,323549841,2022-07-12 15:18:58+00:00, ,1546876779083706369,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3377,3377,3748470492,2022-07-12 15:18:52+00:00, ,1546876752605364224,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3378,3378,1250481111118966784,2022-07-12 15:18:50+00:00, ,1546876745764126721,in,0,0.0,0.0,152,"RT @eradotid: Bahkan di rumah dinas petinggi Polri yang bernama Ferdy Sambo aja, sesama polisi bisa saling tembak-tembakan, sampai Brigadir…",4
3379,3379,64635651,2022-07-12 15:18:38+00:00, ,1546876697269895168,in,2,0.0,0.0,0,"Lebih lanjut, Listyo mengaku tidak ingin terburu-buru mengambil keputusan, termasuk untuk menonaktifkan Irjen Ferdy Sambo sebagai Kadiv Propam.

https://t.co/oqJuaIH7Nk",3
3380,3380,1473934274768216068,2022-07-12 15:18:34+00:00, ,1546876678210666496,in,0,0.0,0.0,26,"RT @BiLLRaY2019: Saling tembak antar-polisi terjadi di rumah Kadiv Propam Polri, Irjen Ferdy Sambo. 
Brigadir J tewas tertembus timah panas…",1
3381,3381,571556710,2022-07-12 15:18:33+00:00, ,1546876676285480963,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3382,3382,548270097,2022-07-12 15:18:31+00:00, ,1546876664579207169,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3383,3383,1100960348759154688,2022-07-12 15:18:26+00:00, ,1546876643653799936,in,0,0.0,0.0,671,RT @detikcom: Keluarga Brigadir J tidak yakin anaknya melakukan pelecehan seksual terhadap istri Kadiv Propam. Yuni meminta bukti rekaman C…,1
3384,3384,1467065371773394952,2022-07-12 15:18:24+00:00, ,1546876638767378437,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3385,3385,1360901810748198920,2022-07-12 15:18:23+00:00, ,1546876634795368451,in,0,0.0,0.0,50,"RT @SatuhatiCoffee: MUBAHALAH HRS Ngga maen maen... 
Orang 2 yg ngga adil .... Kusuuuut Pada waktunya,,

@MprAldo @MCAOps @z4r4n @Humaira92…",1
3386,3386,1069319209501376512,2022-07-12 15:18:14+00:00, ,1546876593284403202,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3387,3387,819682290,2022-07-12 15:18:06+00:00, ,1546876559868710913,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3388,3388,1456398750214070277,2022-07-12 15:17:51+00:00, ,1546876499428786176,in,0,0.0,0.0,9,"RT @OposisiCerdas: Pesona Istri Irjen Ferdy Sambo Membuat Brigadir J Gelap Mata, Brigadir J Nekat Berbuat Hal Tak Senonoh pada Istri Kadiv…",1
3389,3389,369229898,2022-07-12 15:17:50+00:00, ,1546876495649390593,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3390,3390,246712814,2022-07-12 15:17:38+00:00, ,1546876442860212225,in,0,0.0,0.0,19,"RT @PutraErlangga95: CCTV di Rumah Irjen Ferdy Sambo Mati Saat Brigadir J Ditembak
https://t.co/k5QYkL40d3",1
3391,3391,893831026916466688,2022-07-12 15:17:36+00:00, ,1546876434085744640,in,0,0.0,0.0,62,"RT @idntimes: Anggota Propam Polri, Brigadir J tewas ditembak oleh Bharada E di rumah dinas Kadiv Propam Polri, Irjen Pol Ferdy Sambo, pada…",1
3392,3392,4022524758,2022-07-12 15:17:18+00:00, ,1546876359233875969,in,0,0.0,0.0,311,"RT @CNNIndonesia: CCTV di Rumah Irjen Ferdy Sambo Mati Saat Brigadir J Ditembak
https://t.co/iCa9QauH9n",1
3393,3393,86280055,2022-07-12 15:17:18+00:00, ,1546876359221207041,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3394,3394,1357849898394087424,2022-07-12 15:17:14+00:00, ,1546876341844209666,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3395,3395,591491991,2022-07-12 15:17:11+00:00, ,1546876331816013824,in,0,0.0,0.0,13,RT @tukangrosok___: Mohon atensinya Bapak @ListyoSigitP @DivHumas_Polri untuk serius dlm menangani/menuntaskan kasus ini sesegera mungkin.…,4
3396,3396,1500380986076381184,2022-07-12 15:17:09+00:00, ,1546876322449764352,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3397,3397,787865910585339904,2022-07-12 15:17:08+00:00, ,1546876318557474816,in,0,0.0,0.0,311,"RT @CNNIndonesia: CCTV di Rumah Irjen Ferdy Sambo Mati Saat Brigadir J Ditembak
https://t.co/iCa9QauH9n",1
3398,3398,92989558,2022-07-12 15:17:05+00:00, ,1546876304447795200,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3399,3399,1096747688,2022-07-12 15:17:01+00:00, ,1546876289654476800,in,0,0.0,0.0,168,"RT @herjurutulis: Polisi mati, di tangan polisi, di rumah polisi, dinarasikan oleh polisi. CCTV disambar petir. Ayo gelar tiker.... Brigadi…",1
3400,3400,1315609525475450880,2022-07-12 15:16:50+00:00, ,1546876243144224768,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3401,3401,1453173401342779395,2022-07-12 15:16:45+00:00, ,1546876221509832708,in,5,0.0,1.0,0,Psikolog Forensik Ini Merasa Janggal Jika Istri Irjen Ferdy Sambo Dilecehkan di Rumah Dinas #bharadaE #brigadirj https://t.co/h3Hr2JVlUK,1
3402,3402,1500380986076381184,2022-07-12 15:16:45+00:00, ,1546876221400629249,in,0,0.0,0.0,160,RT @CNNIndonesia: Keluarga Brigadir J Klaim Ponsel Disadap Usai Insiden di Rumah Sambo https://t.co/v6KSifRkbu,1
3403,3403,1518454112429682688,2022-07-12 15:16:36+00:00, ,1546876183438012416,in,0,0.0,0.0,0,"Karo Penmas Divisi Humas Polri Brigjen Ahmad Ramadhan mengatakan peristiwa baku tembak itu terjadi rumah dinas Kadiv Propam Irjen Ferdy Sambo di Kompleks Polri Duren Tiga, Jakarta Selatan.

Mari simak kronologinya di atas. https://t.co/vSqFbS4JBO",1
3404,3404,18129942,2022-07-12 15:16:33+00:00, ,1546876171307978752,in,2,0.0,2.0,0,"Brigadir J Tewas di Rumah Irjen Ferdy Sambo, Polisi: Bharada E Penembak Nomor Satu https://t.co/DMtLn4eJnV #TempoMetro",1
3405,3405,2416878686,2022-07-12 15:16:28+00:00, ,1546876149808381952,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3406,3406,887877316113702912,2022-07-12 15:16:28+00:00, ,1546876149699325953,in,0,0.0,0.0,9,"RT @geloraco: Psikolog Forensik Heran Brigadir Yosua Lakukan Pelecehan Seksual Istri Kadiv Propam di Rumah Ferdy Sambo
https://t.co/NPW8ddP…",1
3407,3407,73058299,2022-07-12 15:16:28+00:00, ,1546876149657006080,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3408,3408,1463532603319881740,2022-07-12 15:16:12+00:00, ,1546876084805042176,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3409,3409,2243681088,2022-07-12 15:16:12+00:00, ,1546876084779896833,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3410,3410,529180014,2022-07-12 15:16:12+00:00, ,1546876082699517952,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3411,3411,1473934274768216068,2022-07-12 15:16:09+00:00, ,1546876071156404224,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3412,3412,222367280,2022-07-12 15:16:07+00:00, ,1546876064076820480,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3413,3413,1310841092057657344,2022-07-12 15:16:06+00:00, ,1546876059270135810,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3414,3414,448972412,2022-07-12 15:16:00+00:00, ,1546876033764274176,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3415,3415,1131430345193115648,2022-07-12 15:15:54+00:00, ,1546876007004917760,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3416,3416,152175055,2022-07-12 15:15:47+00:00, ,1546875977145655296,in,0,0.0,0.0,50,"RT @SatuhatiCoffee: MUBAHALAH HRS Ngga maen maen... 
Orang 2 yg ngga adil .... Kusuuuut Pada waktunya,,

@MprAldo @MCAOps @z4r4n @Humaira92…",1
3417,3417,324856494,2022-07-12 15:15:40+00:00, ,1546875950209478659,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3418,3418,178377010,2022-07-12 15:15:37+00:00, ,1546875935269367808,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3419,3419,1124777076,2022-07-12 15:15:36+00:00, ,1546875931569967105,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3420,3420,477582457,2022-07-12 15:15:26+00:00, ,1546875891598635008,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3421,3421,487756615,2022-07-12 15:15:21+00:00, ,1546875868299264001,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3422,3422,1285456466762035201,2022-07-12 15:15:11+00:00, ,1546875828062998528,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3423,3423,2576569506,2022-07-12 15:15:00+00:00, ,1546875782256963584,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3424,3424,1094875621899919360,2022-07-12 15:14:38+00:00, ,1546875690997657600,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3425,3425,2663938063,2022-07-12 15:14:30+00:00, ,1546875655631286272,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3426,3426,887877316113702912,2022-07-12 15:14:29+00:00, ,1546875653399597056,in,0,0.0,0.0,168,"RT @herjurutulis: Polisi mati, di tangan polisi, di rumah polisi, dinarasikan oleh polisi. CCTV disambar petir. Ayo gelar tiker.... Brigadi…",1
3427,3427,1496858483920359425,2022-07-12 15:14:27+00:00, ,1546875641508728833,in,0,0.0,0.0,50,"RT @SatuhatiCoffee: MUBAHALAH HRS Ngga maen maen... 
Orang 2 yg ngga adil .... Kusuuuut Pada waktunya,,

@MprAldo @MCAOps @z4r4n @Humaira92…",1
3428,3428,68930552,2022-07-12 15:14:27+00:00, ,1546875641446150144,in,1,0.0,0.0,0,Listyo membentuk tim gabungan internal dan eksternal dalam pengusutan kasus di rumah Irjen Ferdy Sambo itu  https://t.co/7Nxy6h4pFk,4
3429,3429,1472832391316049920,2022-07-12 15:14:17+00:00, ,1546875599733792769,in,0,0.0,0.0,3,RT @_melody_mellow: @alamanda_maroon @Kimberley20101 @kenjironagasak1 @Kopipait__78 @HafisSapardi @MayaMario1 @mavin1818 @MariaAlcaff @putr…,4
3430,3430,2351333924,2022-07-12 15:14:10+00:00, ,1546875572986335233,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3431,3431,3178025202,2022-07-12 15:13:57+00:00, ,1546875517978128384,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3432,3432,1333100143244050439,2022-07-12 15:13:54+00:00, ,1546875506645037061,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3433,3433,1122730844290871302,2022-07-12 15:13:48+00:00, ,1546875478862360581,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3434,3434,1122114731509026816,2022-07-12 15:13:42+00:00, ,1546875455848202241,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3435,3435,1169065651568181248,2022-07-12 15:13:37+00:00, ,1546875434792816642,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3436,3436,1094999688,2022-07-12 15:13:27+00:00, ,1546875392375476225,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
3437,3437,1475317410,2022-07-12 15:13:20+00:00, ,1546875363938078721,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
